ID.x,Seasons,Attempts,ForcedMissedTackleRate,ExplosiveRate,TDP,YardsAfterContact,YPRR,WAR,RushWAR,RecWAR,best_Attempts,best_ForcedMissedTackleRate,best_ExplosiveRate,best_TDP,best_YardsAfterContact,best_YPRR,best_WAR,best_RushWAR,best_RecWAR,worst_Attempts,worst_ForcedMissedTackleRate,worst_ExplosiveRate,worst_TDP,worst_YardsAfterContact,worst_YPRR,worst_WAR,worst_RushWAR,worst_RecWAR,Strength_Power 5,ht_in,wt,arm_in,wing_in,c_reps,c_10y,c_40y,c_vj_in,c_bj_in,c_3c,c_ss20,est_40y
Dare Ogunbowale - 12329,3,0.6958692691783931,0.6690876078075352,0.6722650930549251,0.4861552428506582,0.4575578756241489,0.8035470668485676,0.9171270718232044,0.9457459926017263,0.9254007398273736,0.8506581933726737,0.5469813890149796,0.7044938719927372,0.5161143894689061,0.7839310031774852,0.5657715065999089,0.8998474834773768,0.5653809971777987,0.658513640639699,0.21697684975034046,0.7739446209714026,0.6513844757149342,0.5097594189741262,0.18837948252383113,0.5207100591715976,0.7452974072191154,0.5653809971777987,0.658513640639699,1,70.75,213.0,31.38,75.88,14.0,1.57,4.65,35.0,120.0,6.99,4.34,4.518
Darius Anderson - 45958,4,0.7013163867453472,0.7317294598275079,0.7330912392192465,0.5006808896958693,0.7330912392192465,0.40791268758526605,0.700652938221999,0.6177558569667078,0.6787916152897657,0.746255106672719,0.76395823876532,0.9019518837948253,0.6177939173853836,0.7966409441670449,0.5375512061902594,0.8454499237417387,0.5653809971777987,0.658513640639699,0.05674080798910577,0.7153881071266455,0.548797094870631,0.4126191556967771,0.6736268724466636,0.19799726900318615,0.1367564819522115,0.5653809971777987,0.658513640639699,1,70.5,208.0,30.5,74.375,19.0,1.54,4.61,36.0,128.0,6.946000000000001,4.19,4.53
Darius Taylor - 173422,2,0.911484339536995,0.7884702678166137,0.687244666364049,0.5306400363141172,0.9110304130730822,0.8417462482946794,0.9834254143646409,0.9753390875462392,0.9747225647348952,0.8738084430322288,0.6391284611892873,0.6246028143440763,0.44121652292328645,0.8057194734453018,0.7082385070550751,0.9755973563802746,0.9661335841956726,0.9633113828786454,0.9105764866091693,0.867453472537449,0.7090331366318656,0.634135270086246,0.9341806627326373,0.8912152935821575,0.9684799186578547,0.9661335841956726,0.9633113828786454,1,68.925,203.8,30.125,73.225,19.0,1.566,4.5200000000000005,34.7,119.0,6.932,4.1659999999999995,4.4399999999999995
Darrel Williams - 13014,4,0.5238311393554245,0.4693599636858829,0.3731275533363595,0.7644121652292328,0.45392646391284613,0.9004092769440655,0.8191863385233551,0.9605425400739828,0.9543773119605425,0.7094870630957785,0.4943259192010894,0.5283704039945529,0.6563776668179755,0.39446209714026326,0.9658625398270368,0.887646161667514,0.5653809971777987,0.658513640639699,0.4920562868815252,0.4820699046754426,0.16568315932818883,0.7662278710848842,0.5183840217884703,0.6322257624032772,0.6126080325368581,0.5653809971777987,0.658513640639699,1,71.625,225.0,31.0,73.125,22.0,1.59,4.72,32.0,109.0,7.203999999999999,4.21,4.548
Darrell Henderson - 41193,3,0.8443032228778938,0.7689514298683613,0.9818429414434862,0.9260099863822061,0.9927371765773945,0.8890404729422465,0.9020592667001507,0.5234278668310728,0.8520345252774353,0.896958692691784,0.7330912392192465,0.9641398093508852,0.9378120744439401,0.9972764412165229,0.8566226672735548,0.9644128113879004,0.8654750705550329,0.9501411100658513,0.7607807535179301,0.7253744893327281,0.9727644121652292,0.8574670903313664,0.807989105764866,0.8611743286299499,0.30299949161159123,0.8654750705550329,0.9501411100658513,0,68.375,208.0,31.0,73.875,22.0,1.59,4.49,33.5,121.0,7.108,4.369999999999999,4.4799999999999995
Darrion Dupree - 183656,1,0.5152065365410804,0.36087153881071266,0.16795279164775306,0.106218792555606,0.20653654108034497,0.937244201909959,0.8638874937217479,0.8717632552404438,0.8039457459926017,0.41034952337721287,0.2782569223785747,0.12846118928733546,0.0935088515660463,0.1643213799364503,0.868456986800182,0.7086934417895272,0.7328316086547507,0.6180620884289746,0.716749886518384,0.5424421243758512,0.3345438039037676,0.23967317294598275,0.398093508851566,0.9572143832498862,0.9374682257244534,0.7328316086547507,0.6180620884289746,1,70.75,219.8,30.825,74.376,16.8,1.61,4.622000000000001,32.7,116.2,7.191999999999998,4.32,4.523999999999999
Darrynton Evans - 40692,3,0.8924194280526555,0.4584657285519746,0.7562414888788016,0.41534271448025417,0.64593735814798,0.6880400181900864,0.6695128076343546,0.3242909987669544,0.6843403205918619,0.9518837948252383,0.42351339083068545,0.6468452110758057,0.7058556513844757,0.8016341352700862,0.6208466090122895,0.8256227758007118,0.5653809971777987,0.658513640639699,0.44212437585111214,0.4820699046754426,0.790285973672265,0.0,0.4498411257376305,0.6995903504779244,0.4880528723945094,0.5653809971777987,0.658513640639699,0,70.125,203.0,31.625,76.625,20.0,1.5,4.41,37.0,125.0,7.008,4.2219999999999995,4.4
David Cobb - 9571,1,0.9986382206082615,0.49477984566500227,0.7185655923740354,0.5124829777576033,0.6168860644575579,0.7617098681218736,0.4922149673530889,0.04500616522811344,0.5517879161528977,0.9913753971856559,0.36586472991375396,0.5356332274171585,0.35678620063549704,0.44620971402632775,0.5862539827036869,0.3091001525165226,0.043273753527751646,0.3621825023518344,0.9986382206082615,0.6595551520653654,0.8261461643213799,0.716749886518384,0.7630503858374943,0.8497951752389622,0.6944585663446874,0.043273753527751646,0.3621825023518344,1,70.875,229.0,31.625,76.375,17.0,1.64,4.81,38.5,121.0,6.992,4.226,4.556
David Mbadinga - 174136,1,0.33499773036768044,0.958692691783931,0.27099409895596915,0.6758965047662279,0.2823422605537903,0.1628012733060482,0.11351079859367152,0.37299630086313196,0.18988902589395806,0.28960508397639584,0.9010440308669996,0.19655015887426236,0.47571493418066274,0.20835224693599638,0.1292671825216204,0.07829181494661921,0.23424270931326435,0.1599247412982126,0.5565138447571494,0.9750340444847935,0.46391284611892875,0.8057194734453018,0.4920562868815252,0.34820209376422395,0.3233350279613625,0.23424270931326435,0.1599247412982126,0,71.425,221.0,30.9,73.95,20.4,1.598,4.569999999999999,32.7,115.2,7.066,4.21,4.586
David Montgomery - 45719,3,0.9632319564230595,0.9459827507943713,0.6604630049931911,0.4330458465728552,0.8320472083522469,0.6666666666666666,0.982420894023104,0.8612823674475956,0.9648581997533908,0.9555152065365411,0.9400817067635043,0.5533363595097595,0.4643667725828416,0.7203812982296868,0.5502958579881657,0.9928825622775801,0.9548447789275635,0.9858889934148636,0.8515660463004994,0.8443032228778938,0.6817975487970949,0.3191103041307308,0.8747162959600545,0.7105143377332727,0.3756990340620234,0.9548447789275635,0.9858889934148636,1,70.125,222.0,31.375,77.375,15.0,1.55,4.63,28.5,121.0,7.074000000000001,4.3100000000000005,4.525999999999999
Davion Gause - 183328,1,0.4144348615524285,0.5270086246028144,0.8742623694961417,0.7830231502496595,0.8461189287335452,0.5193269668030923,0.3023606228026118,0.45376078914919854,0.37669543773119607,0.34679981842941443,0.3917385383567862,0.7299137539718565,0.5755787562414889,0.6822514752610077,0.3695949021392808,0.19115404168784952,0.2681091251175917,0.2888052681091251,0.6350431230140717,0.6831593281888334,0.9192010894235134,0.8651838402178847,0.9073990013617794,0.6936731907146109,0.5627859684799187,0.2681091251175917,0.2888052681091251,1,69.825,213.4,30.801,74.226,22.4,1.544,4.498,33.2,118.8,7.18,4.340000000000001,4.494
Davon Booth - 174754,2,0.8216068996822514,0.7181116659101225,0.6840671811166591,0.5093054925102134,0.7635043123014071,0.4461118690313779,0.7704671019588146,0.42663378545006164,0.7053020961775586,0.7421697684975034,0.7743985474353154,0.6246028143440763,0.4534725374489333,0.7458011802088061,0.5234410559854347,0.8215556685307575,0.6462841015992474,0.7648165569143932,0.8783477076713573,0.6100771674988652,0.7040399455288243,0.5755787562414889,0.7267362687244666,0.3732362312243969,0.44789018810371123,0.6462841015992474,0.7648165569143932,1,71.4,216.6,31.125,75.45,20.2,1.552,4.4719999999999995,33.8,124.2,7.132,4.319999999999999,4.554
Dawson Pendergrass - 174637,2,0.6622787108488425,0.8633681343622334,0.2578302315024966,0.7299137539718565,0.7399001361779391,0.6889495225102319,0.8719236564540432,0.8224414303329223,0.8162762022194822,0.613708579210168,0.9060372219700409,0.26690876078075354,0.601906491148434,0.5692237857467091,0.6053709604005462,0.7620742247076767,0.7892756349952963,0.6942615239887112,0.7299137539718565,0.7635043123014071,0.3159328188833409,0.7921016795279164,0.8334089877439855,0.7218934911242604,0.9176410777834265,0.7892756349952963,0.6942615239887112,1,69.275,205.0,29.9,73.375,15.8,1.55,4.506,37.4,122.8,7.037999999999999,4.202,4.49
Daylan Smothers - 173719,1,0.5869269178393101,0.9546073536087154,0.9691330004539265,0.8610985020426691,0.9759418974126192,0.9627103228740337,0.952787543947765,0.9469790382244143,0.9408138101109741,0.46799818429414436,0.8887880163413527,0.9101225601452565,0.6718111665910123,0.9282796187017703,0.921256258534365,0.8683274021352313,0.8720602069614299,0.8334901222953904,0.7775760326827054,0.9718565592374036,0.9750340444847935,0.9069450748978666,0.9832047208352247,0.9749658625398271,0.9811896288764617,0.8720602069614299,0.8334901222953904,1,70.4,214.8,30.975,75.025,17.4,1.53,4.441999999999999,38.3,125.0,6.978,4.208,4.492
DeAndre Washington - 10777,2,0.964593735814798,0.8955969133000454,0.9269178393100318,0.40217884702678164,0.8234226055379028,0.6903137789904502,0.5645404319437468,0.04254007398273736,0.4802712700369914,0.9210167952791648,0.8561053109396278,0.8828869723104857,0.5946436677258284,0.6650022696323196,0.5616750113791534,0.8581596339603457,0.504233301975541,0.786453433678269,0.9659555152065366,0.8955969133000454,0.9219246482069905,0.22060826146164322,0.8847026781661371,0.7664997724169322,0.04829689883070666,0.504233301975541,0.786453433678269,1,68.25,204.0,30.0,72.625,24.0,1.5,4.49,34.5,118.0,7.03,4.2,4.498
DeCarlos Brooks - 70933,3,0.253744893327281,0.8665456196096233,0.3890149795733091,0.3899228325011348,0.8334089877439855,0.2073669849931787,0.44650929181315924,0.15289765721331688,0.2749691738594328,0.29641398093508853,0.94098955969133,0.6246028143440763,0.6073536087153881,0.7526100771674988,0.3409194355939918,0.5948144382308084,0.5653809971777987,0.658513640639699,0.2741715842033591,0.601906491148434,0.27598729005901046,0.2982296867907399,0.8710848842487517,0.23668639053254437,0.3924758515505846,0.5653809971777987,0.658513640639699,1,70.725,214.2,30.475,74.2,19.4,1.5399999999999998,4.556,32.9,117.8,7.148000000000001,4.359999999999999,4.537999999999999
DeSean Bishop - 174717,1,0.4702678166137086,0.5655923740354063,0.784384929641398,0.4911484339536995,0.9332728098048116,0.1123237835379718,0.5268709191361125,0.562268803945746,0.5117139334155364,0.37675896504766226,0.415796640944167,0.5996368588288697,0.3445301861098502,0.8175215615070358,0.09831588529813381,0.3365531265887138,0.3273753527751646,0.33490122295390407,0.6849750340444848,0.7094870630957785,0.867453472537449,0.7054017249205629,0.9555152065365411,0.27401001365498406,0.7254702592780885,0.3273753527751646,0.33490122295390407,1,70.375,211.2,30.651,73.676,19.2,1.5399999999999998,4.52,31.8,119.0,7.17,4.366,4.45
DeVeon Smith - 45671,3,0.8828869723104857,0.6976849750340445,0.4761688606445756,0.5873808443032229,0.5211075805719474,0.3005911778080946,0.4721245605223506,0.37731196054254007,0.5252774352651048,0.8157058556513844,0.6908760780753518,0.6246028143440763,0.5188379482523832,0.4117113027689514,0.38416021847974513,0.7773258769700051,0.5531514581373471,0.748824082784572,0.8447571493418067,0.6286881525192919,0.28778937812074445,0.48660916931457104,0.6545619609623241,0.3987255348202094,0.28215556685307575,0.5531514581373471,0.748824082784572,1,70.88,223.0,29.5,72.13,22.0,1.6320000000000001,4.7379999999999995,29.0,108.0,7.3,4.56,4.57
DeWayne McBride - 121495,3,0.8946890603722197,0.9641398093508852,0.9459827507943713,0.9196550158874263,0.9981842941443486,0.07639836289222374,0.8357609241587142,0.4352651048088779,0.8205918618988902,0.9260099863822061,0.958692691783931,0.9332728098048116,0.8588288697231049,1.0,0.09148839326354119,0.8052872394509405,0.5653809971777987,0.658513640639699,0.4316840671811167,0.9446209714026328,0.9418974126191557,0.8874262369496142,0.9872900590104403,0.023668639053254437,0.8556176919166243,0.5653809971777987,0.658513640639699,0,70.375,209.0,30.625,73.125,20.4,1.544,4.526,34.5,122.2,7.093999999999999,4.3580000000000005,4.5
Dean Connors - 156624,3,0.6795279164775306,0.9237403540626419,0.7884702678166137,0.442578302315025,0.7975487970948706,0.7430650295588904,0.9276745354093421,0.9728729963008631,0.9642416769420469,0.7689514298683613,0.9768497503404449,0.7217430776214253,0.5478892419428053,0.8896958692691784,0.7701411015020483,0.929334011184545,0.5653809971777987,0.658513640639699,0.08352246935996369,0.8102587380844303,0.7394462097140263,0.0,0.45528824330458467,0.3618570778334092,0.41484494153533297,0.5653809971777987,0.658513640639699,0,69.725,208.2,30.725,73.825,18.4,1.56,4.59,34.4,119.8,6.989999999999999,4.192000000000001,4.473999999999999
Dee Hart - 12987,1,0.9455288243304585,0.8302315024965955,0.902859736722651,0.9455288243304585,0.7081252837040399,0.6784902228285584,0.9392265193370166,0.7768187422934648,0.9204685573366215,0.8470267816613709,0.6967771221062188,0.7775760326827054,0.8406718111665911,0.5242850658193373,0.5011379153390988,0.8408744280630401,0.6030103480714958,0.8005644402634055,0.9718565592374036,0.8960508397639583,0.9346345891965502,0.9609623241034952,0.8216068996822514,0.8015475648611743,0.9730554143365532,0.6030103480714958,0.8005644402634055,0,67.5,199.0,29.75,73.5,16.4,1.72,4.8,33.0,113.0,7.2,4.38,4.458
DeeJay Dallas - 55632,2,0.7185655923740354,0.9310031774852474,0.8252383113935542,0.8152519291874716,0.8561053109396278,0.5934515688949522,0.652435961828227,0.44266337854500615,0.5807644882860666,0.5869269178393101,0.8915115751248298,0.7530640036314117,0.6954153427144802,0.7203812982296868,0.4437869822485207,0.672089476359939,0.4760112888052681,0.5964252116650988,0.8474807081252838,0.9332728098048116,0.8402178847026782,0.8347707671357241,0.8983204720835225,0.7373691397360036,0.5388917132689375,0.4760112888052681,0.5964252116650988,1,70.125,217.0,30.625,74.25,20.8,1.54,4.58,33.5,119.0,7.18,4.32,4.48
Deion Brown - 175046,1,0.013617793917385384,0.6246028143440763,0.7185655923740354,0.44893327280980483,0.6032682705401725,0.24602091859936334,0.6489201406328479,0.5110974106041923,0.6270036991368682,0.013617793917385384,0.47662278710848843,0.5356332274171585,0.3100317748524739,0.4380390376758965,0.18070095584888485,0.4483985765124555,0.5653809971777987,0.658513640639699,0.029505220154335,0.7594189741261915,0.8261461643213799,0.6663640490240581,0.7562414888788016,0.4528903049613109,0.8108795119471276,0.5653809971777987,0.658513640639699,0,71.4,221.4,31.3,75.475,23.0,1.578,4.5760000000000005,34.1,120.4,7.176,4.296,4.517999999999999
Deion Hankins - 97310,5,0.7594189741261915,0.6177939173853836,0.3318202451202905,0.5233772128915116,0.8061733999092147,0.2819463392451114,0.7408337518834757,0.6134401972872996,0.6381011097410604,0.7598729005901044,0.8147980027235587,0.4289605083976396,0.7621425329096686,0.7417158420335905,0.6358670914883933,0.8195221148957804,0.5653809971777987,0.658513640639699,0.5891965501588743,0.6214253290966864,0.4035406264185202,0.37267362687244665,0.6976849750340445,0.023668639053254437,0.6573462125063548,0.5653809971777987,0.658513640639699,0,72.75,229.8,31.45,75.725,19.4,1.574,4.572000000000001,32.6,119.0,7.036,4.31,4.574
Delbert Mimms - 99609,3,0.6722650930549251,0.5483431684067182,0.06808896958692692,0.5537902859736723,0.30640036314117114,0.7421555252387448,0.26670015067805125,0.18927250308261406,0.17940813810110975,0.8220608261461643,0.4416704493871993,0.11983658647299138,0.8406718111665911,0.45619609623241036,0.8893946290395994,0.49517031011692936,0.5653809971777987,0.658513640639699,0.05674080798910577,0.6454834316840672,0.04993191103041307,0.0,0.25329096686336816,0.432407828857533,0.24046771733604475,0.5653809971777987,0.658513640639699,0,71.225,216.8,31.026,73.901,20.8,1.5420000000000003,4.537999999999999,33.0,121.2,7.072,4.306,4.529999999999999
Demario Richard - 27031,4,0.8928733545165684,0.4534725374489333,0.5061280072628235,0.48842487517022243,0.41852019972764415,0.6566621191450659,0.6413862380713209,0.39765721331689274,0.55980271270037,0.8797094870630958,0.6109850204266909,0.7217430776214253,0.5869269178393101,0.466182478438493,0.7537551206190259,0.8093543467208948,0.5747883349012229,0.7300094073377235,0.7489786654561961,0.35406264185201997,0.2505674080798911,0.3395369950068089,0.28778937812074445,0.3987255348202094,0.3304524656837824,0.5747883349012229,0.7300094073377235,1,68.75,218.0,28.75,70.625,12.0,1.66,4.7,29.5,115.0,7.182,4.268,4.558
Demetric Felton - 40568,2,0.7094870630957785,0.9614162505674081,0.39945528824330456,0.212437585111212,0.6954153427144802,0.9104138244656662,0.9809141135107986,0.9864364981504316,0.971023427866831,0.6604630049931911,0.9591466182478439,0.6246028143440763,0.30640036314117114,0.572401270994099,0.9148839326354119,0.974580579562786,0.9821260583254939,0.9614299153339605,0.7666817975487971,0.9296413980935089,0.18293236495687698,0.22514752610077168,0.769859282796187,0.8543468365953573,0.9588205388917133,0.9821260583254939,0.9614299153339605,1,68.625,189.0,31.5,76.625,15.0,1.556,4.512,35.4,120.0,6.962000000000001,4.273999999999999,4.47
Demie SumoKarngbaye - 144006,2,0.6073536087153881,0.9686790739900136,0.752156150703586,0.5996368588288697,0.8502042669087608,0.874943155979991,0.30939226519337015,0.043773119605425403,0.05795314426633785,0.6509305492510213,0.9650476622787109,0.825692237857467,0.5093054925102134,0.8238765320018157,0.9239872553482021,0.56888662938485,0.5653809971777987,0.658513640639699,0.53109396277803,0.9405356332274172,0.5814798002723559,0.6799818429414435,0.7921016795279164,0.6868456986800182,0.1809862735129639,0.5653809971777987,0.658513640639699,1,70.575,207.0,31.025,75.475,20.4,1.528,4.476000000000001,35.5,123.2,7.006,4.306,4.512
Demond Claiborne - 157523,2,0.9300953245574217,0.5497049477984567,0.4911484339536995,0.5261007716749887,0.5837494325919201,0.683037744429286,0.9126067302862882,0.8563501849568435,0.8822441430332922,0.9178393100317749,0.5024965955515207,0.4743531547889242,0.4316840671811167,0.5115751248297776,0.728720983158853,0.8937468225724453,0.8410159924741298,0.8504233301975541,0.9083068542896051,0.604630049931911,0.5156604630049932,0.6382206082614617,0.64593735814798,0.5207100591715976,0.8398576512455516,0.8410159924741298,0.8504233301975541,1,70.4,213.0,31.05,75.25,18.0,1.536,4.538,35.8,122.8,7.054,4.272,4.539999999999999
